Unnamed: 0,sale_date,class_id,sale_quantity,brand_id,compartment,type_id,level_id,department_id,TR,gearbox_type,displacement,if_charging,price_level,price,driven_type_id,fuel_type_id,newenergy_type_id,emission_standards_id,if_MPV_id,if_luxurious_id,power,cylinder_number,engine_torque,car_length,car_width,car_height,total_quality,equipment_quality,rated_passenger,wheelbase,front_track,rear_track,gearbox_type_at,gearbox_type_mt,gearbox_type_dct,gearbox_type_cvt,gearbox_type_amt,gearbox_type_at_dct,gearbox_type_mt_at,if_charging_l,if_charging_t,price_level_5wl,price_level_5_8w,price_level_8_10w,price_level_10_15w,price_level_15_20w,price_level_20_25w,price_level_25_35w,price_level_35_50w,price_level_50_75w,sale_year,sale_month,brand_id_512,brand_id_68,brand_id_12,brand_id_783,brand_id_537,brand_id_923,brand_id_542,brand_id_290,brand_id_294,brand_id_807,brand_id_682,brand_id_813,brand_id_814,brand_id_304,brand_id_49,brand_id_692,brand_id_953,brand_id_831,brand_id_450,brand_id_836,brand_id_841,brand_id_75,brand_id_76,brand_id_985,brand_id_864,brand_id_98,brand_id_872,brand_id_106,brand_id_236,brand_id_750,brand_id_497,brand_id_498,brand_id_126,brand_id_761,brand_id_637,brand_id_638,type_id_1,type_id_2,type_id_3,type_id_4,level_id_1,level_id_3,level_id_2,level_id_5,level_id_4,department_id_1,department_id_2,department_id_3,department_id_4,department_id_5,department_id_6,department_id_7,driven_type_id_1,driven_type_id_2,driven_type_id_3,newenergy_type_id_1,newenergy_type_id_3,emission_standards_id_1,emission_standards_id_2,emission_standards_id_3,trend
10,201711,198427,317,12,3,2,1,1,4,AT,1.5,L,5-8W,5.2,1,1,1,1,2,1,80.0,4,140.0,4590,1734,1470,1620,1210,5,2600,1490,1470,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2017,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
11,201711,206765,2571,761,3,2,1,2,6,AT,1.5,L,15-20W,11.4,1,1,1,1,2,1,84.0,4,146.0,4718,1802,1466,1745,1295,5,2700,1540,1558,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2017,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
12,201711,209945,395,814,3,2,4,4,8,AT,2.0,T,35-50W,49.9,2,1,1,1,2,2,178.0,4,310.0,5055,1860,1491,2250,1790,5,3108,1600,1627,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2017,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
13,201711,219195,630,638,2,1,3,1,6,AT,1.5,T,10-15W,9.7,1,1,1,1,2,1,110.0,4,210.0,4335,1814,1695,1895,1520,5,2560,1525,1520,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2017,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
14,201711,221795,391,872,2,1,1,4,6,DCT,1.4,T,25-35W,26.8,1,1,1,1,2,2,110.0,4,250.0,4398,1841,1591,2020,1500,5,2603,1547,1555,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2017,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
15,201711,245609,238,750,2,2,1,4,7,DCT,1.4,T,15-20W,18.8,1,1,1,1,2,1,96.0,4,225.0,4348,1807,1574,1880,1425,5,2680,1549,1521,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
16,201711,248352,1150,831,3,2,3,3,6,AT,1.4,L,8-10W,8.1,1,1,1,1,2,1,73.3,4,132.4,4400,1740,1460,1520,1100,5,2600,1524,1529,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2017,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
17,201711,249875,138,294,2,1,1,6,0,CVT,2.0,L,20-25W,25.9,1,1,1,1,2,1,110.0,4,200.0,4672,1843,1678,2004,1557,5,2705,1597,1589,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2017,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
18,201711,250658,187,450,3,2,2,2,6,AT,1.5,T,15-20W,16.6,1,1,1,1,2,1,120.0,4,252.0,4923,1854,1470,1865,1415,5,2829,1606,1609,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
19,201711,265980,461,783,2,3,3,1,5,MT,1.5,L,5-8W,-,2,1,1,1,1,1,78.0,4,135.0,4360,1685,1820,1925,1325,5,2750,1425,1435,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2017,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
20,201711,270690,1565,98,2,3,3,1,5,MT,1.5,L,5WL,-,2,1,1,1,1,1,82.0,4,146.5,4415,1685,1850,1825,1256,5,2720,1420,1440,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2017,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
21,201711,281301,584,750,3,2,2,4,7,DCT,1.8,T,25-35W,22.6,1,1,1,1,2,1,132.0,4,300.0,4872,1834,1484,2100,1580,5,2803,1577,1550,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2017,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
22,201711,281792,539,872,3,2,1,4,7,DCT,1.4,T,25-35W,21.1,1,1,1,1,2,2,110.0,4,250.0,4462,1796,1421,1795,1345,5,2629,1552,1520,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2017,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
23,201711,289386,667,813,3,2,1,5,6,AT,1.5,L,10-15W,10.5,1,1,1,1,2,1,86.0,4,148.0,4582,1795,1458,1820,1286,5,2700,1555,1560,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2017,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
24,201711,289403,400,12,2,1,1,1,6,DCT,1.3,T,8-10W,9,1,1,1,1,2,1,95.0,4,185.0,4440,1833,1545,1773,1398,5,2700,1556,1562,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2017,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
25,201711,290854,232,537,2,1,1,5,0,CVT,2.0,L,15-20W,17,1,1,1,1,2,1,114.0,4,190.0,4585,1820,1685,2010,1525,5,2620,1580,1580,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2017,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
26,201711,291086,1232,761,3,2,2,2,6,AT,1.6,T,20-25W,22.1,1,1,1,1,2,1,131.0,4,235.0,4843,1856,1484,2025,1590,5,2737,1585,1588,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2017,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
27,201711,291514,95,783,2,1,3,1,4,AT,1.6,L,8-10W,8.5,1,1,1,1,2,1,92.0,4,160.0,4170,1810,1635,1700,1325,5,2560,1560,1560,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2017,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
28,201711,302513,170,864,2,1,3,1,5,MT,1.5,L,5-8W,8.9,1,1,1,1,2,1,88.0,4,143.0,4354,1840,1654,1670,1285,5,2610,1585,1586,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2017,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
29,201711,304458,448,106,3,2,1,5,0,CVT,1.2,T,10-15W,9.8,1,1,1,1,2,1,85.0,4,185.0,4630,1775,1480,1770,1315,5,2700,1535,1535,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2017,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
30,201711,308913,237,750,2,2,1,4,6,AT,1.6,L,15-20W,10.8,1,1,1,1,2,1,81.0,4,155.0,4445,1765,1485,1765,1255,5,2610,1517,1493,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2017,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
31,201711,321683,2628,750,3,2,1,4,6,AT,1.6,L,15-20W,13.7,1,1,1,1,2,1,81.0,4,155.0,4655,1780,1453,1800,1330,5,2651,1535,1532,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2017,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
32,201711,340175,244,638,2,1,1,1,6,AT,1.5,T,8-10W,10.5,1,1,1,1,2,1,110.0,4,210.0,4649,1830,1705,2110,1600,5,2680,1565,1565,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2017,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
33,201711,347384,7563,831,3,2,1,3,6,AT,1.6,L,10-15W,10.7,1,1,1,1,2,1,93.8,4,155.5,4600,1780,1445,1720,1290,5,2700,1555,1568,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2017,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
34,201711,348641,1261,498,3,2,1,1,4,AT,1.5,L,8-10W,8.2,1,1,1,1,2,1,80.0,4,135.0,4579,1804,1490,1655,1280,5,2660,1548,1549,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2017,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
35,201711,349023,2105,450,3,2,1,2,6,AT,1.5,L,10-15W,12.6,1,1,1,1,2,1,84.0,4,146.0,4666,1807,1460,1700,1270,5,2700,1541,1561,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2017,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
36,201711,350259,513,750,3,2,1,4,7,DCT,1.4,T,15-20W,13.1,1,1,1,1,2,1,110.0,4,250.0,4598,1826,1425,1865,1365,5,2656,1580,1554,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
37,201711,354068,1601,692,3,2,1,5,0,CVT,1.6,L,10-15W,12.1,1,1,1,1,2,1,93.0,4,154.0,4631,1760,1503,1650,1236,5,2700,1540,1540,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2017,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
38,201711,356986,364,637,3,2,2,2,6,AT,1.5,T,20-25W,25.4,1,1,1,1,2,1,135.0,4,240.0,4873,1852,1470,1971,1561,5,2850,1590,1587,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2017,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
39,201711,359378,64,497,2,1,1,1,6,DCT,1.5,T,10-15W,10.4,1,1,1,1,2,1,108.0,4,210.0,4338,1830,1645,1780,1405,5,2630,1550,1550,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2017,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
40,201711,360648,169,106,2,2,3,5,0,CVT,1.5,L,8-10W,6.6,1,1,1,1,2,1,79.0,4,140.0,4160,1700,1495,1500,1110,5,2550,1460,1460,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2017,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
41,201711,376193,133,76,2,1,1,1,7,DCT,2.0,T,10-15W,15,1,1,1,1,2,1,145.0,4,355.0,4462,1857,1638,2219,1709,5,2680,1590,1587,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2017,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
42,201711,378356,422,497,3,2,1,1,5,MT,1.5,L,8-10W,7.4,1,1,1,1,2,1,85.0,4,141.0,4572,1825,1482,1640,1265,5,2670,1556,1542,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2017,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
43,201711,378536,105,985,2,1,1,6,6,AT,1.6,T,20-25W,22.4,1,1,1,1,2,1,123.0,4,245.0,4510,1850,1662,1918,1492,5,2730,1579,1587,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2017,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
44,201711,379265,904,290,2,2,3,7,5,MT,1.2,L,5WL,4.7,1,1,1,1,2,1,60.3,4,116.0,4032,1680,1450,1350,985,5,2550,1488,1478,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2017,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0
45,201711,379876,140,985,3,2,1,6,6,AT,1.6,L,10-15W,9.5,1,1,1,1,2,1,86.0,4,150.0,4590,1820,1488,1740,1320,5,2675,1555,1550,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2017,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
46,201711,384924,1034,761,3,2,2,2,7,DCT,1.5,T,20-25W,26.4,1,1,1,1,2,1,120.0,4,252.0,5018,1866,1459,1960,1510,5,2905,1599,1602,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2017,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
47,201711,392593,239,497,2,1,1,1,0,CVT,2.0,L,10-15W,10.7,1,1,1,1,2,1,90.0,4,180.0,4470,1837,1670,1807,1432,5,2670,1550,1550,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2017,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
48,201711,395234,102,841,3,2,2,6,6,AT,1.6,T,15-20W,15.3,1,1,1,1,2,1,123.0,4,245.0,4825,1860,1480,1984,1580,5,2815,1590,1572,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
